Energy (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
      1.04173      0.00000      0.00000      0.00000
      1.05173      0.00000      0.00000      0.00000
      1.06173      0.00000      0.00000      0.00000
      1.07173      0.00000      0.00000      0.00000
      1.08173      0.00000      0.00000      0.00000
      1.09173      0.00000      0.00000      0.00000
      1.10173      0.00000      0.00000      0.00000
      1.11173      0.00000      0.00000      0.00000
      1.12173      0.00000      0.00000      0.00000
      1.13173      0.00000      0.00000      0.00000
      1.14173      0.00000      0.00000      0.00000
      1.15173      0.00000      0.00000      0.00000
      1.16173      0.00000      0.00000      0.00000
      1.17173      0.00000      0.00000      0.00000
      1.18173      0.00000      0.00000      0.00000
      1.19173      0.00000      0.00000      0.00000
      1.20173      0.00000      0.00000      0.00000
      1.21173      0.00000      0.00000      0.00000
      1.22173      0.00000      0.00000      0.00000
      1.23173      0.00000      0.00000      0.00000
      1.24173      0.00000      0.00000      0.00000
      1.25173      0.00000      0.00000      0.00000
      1.26173      0.00000      0.00000      0.00000
